date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
2021-04-07,0.55,0.55,0.54,0.54,0.31,0.51,0.45,0.59,0.56,0.67,0.66,0.69,0.67,0.0,0.58,0.42,0.53,0.58,0.55
2021-04-08,0.54,0.54,0.54,0.55,0.28,0.56,0.48,0.59,0.57,0.66,0.66,0.69,0.67,0.0,0.58,0.33,0.49,0.56,0.54
2021-04-09,0.54,0.54,0.54,0.54,0.24,0.53,0.46,0.45,0.53,0.66,0.66,0.69,0.67,0.06,0.58,0.25,0.45,0.53,0.56
2021-04-12,0.55,0.56,0.55,0.56,0.35,0.63,0.52,0.71,0.61,0.66,0.66,0.69,0.67,0.23,0.58,0.5,0.45,0.52,0.61
2021-04-13,0.57,0.6,0.57,0.61,0.56,0.77,0.64,0.98,0.74,0.66,0.66,0.7,0.68,0.64,0.59,1.0,0.52,0.55,0.59
2021-04-14,0.62,0.62,0.59,0.59,0.62,0.63,0.56,0.75,0.7,0.65,0.66,0.7,0.68,0.83,0.59,0.95,0.56,0.57,0.59
2021-04-15,0.59,0.59,0.58,0.59,0.33,0.64,0.57,0.63,0.63,0.65,0.66,0.7,0.68,1.0,0.59,0.4,0.53,0.55,0.59
2021-04-16,0.58,0.59,0.59,0.59,0.33,0.65,0.57,0.61,0.62,0.65,0.67,0.71,0.68,1.0,0.59,0.44,0.5,0.54,0.57
2021-04-19,0.57,0.57,0.56,0.57,0.49,0.52,0.5,0.43,0.51,0.65,0.67,0.71,0.68,1.0,0.6,0.86,0.54,0.55,0.57
2021-04-20,0.57,0.58,0.57,0.57,0.44,0.53,0.51,0.45,0.54,0.64,0.67,0.71,0.68,1.0,0.6,0.47,0.52,0.54,0.6
2021-04-21,0.56,0.59,0.56,0.6,0.38,0.63,0.57,0.45,0.55,0.64,0.67,0.71,0.68,1.0,0.6,0.84,0.55,0.55,0.58
2021-04-22,0.59,0.6,0.58,0.58,0.44,0.5,0.5,0.5,0.54,0.64,0.67,0.71,0.69,1.0,0.61,0.64,0.55,0.55,0.58
2021-04-23,0.57,0.58,0.58,0.58,0.34,0.54,0.53,0.5,0.52,0.64,0.67,0.72,0.69,1.0,0.61,0.39,0.51,0.53,0.59
2021-04-26,0.59,0.59,0.59,0.59,0.37,0.58,0.55,0.74,0.56,0.64,0.67,0.72,0.69,1.0,0.62,0.35,0.48,0.51,0.56
2021-04-27,0.57,0.57,0.57,0.56,0.35,0.42,0.45,0.27,0.4,0.63,0.67,0.72,0.69,1.0,0.62,0.62,0.49,0.51,0.55
2021-04-28,0.55,0.56,0.56,0.55,0.25,0.38,0.43,0.17,0.32,0.63,0.67,0.72,0.69,0.93,0.62,0.26,0.45,0.49,0.54
2021-04-29,0.56,0.55,0.54,0.54,0.34,0.32,0.39,0.21,0.21,0.63,0.67,0.72,0.69,0.73,0.62,0.6,0.46,0.49,0.57
2021-04-30,0.53,0.57,0.54,0.57,0.51,0.48,0.47,0.37,0.3,0.63,0.67,0.72,0.69,0.71,0.63,0.89,0.5,0.51,0.55
2021-05-03,0.56,0.56,0.55,0.55,0.32,0.39,0.41,0.36,0.29,0.63,0.67,0.72,0.69,0.58,0.63,0.52,0.49,0.5,0.54
2021-05-04,0.54,0.54,0.53,0.54,0.36,0.35,0.39,0.25,0.23,0.63,0.67,0.72,0.69,0.43,0.63,0.49,0.48,0.5,0.53
2021-05-05,0.54,0.54,0.54,0.53,0.25,0.34,0.38,0.31,0.28,0.63,0.67,0.72,0.69,0.3,0.63,0.32,0.45,0.48,0.53
2021-05-06,0.54,0.54,0.52,0.53,0.33,0.31,0.36,0.26,0.27,0.62,0.67,0.72,0.69,0.16,0.62,0.56,0.45,0.48,0.54
2021-05-07,0.53,0.54,0.53,0.54,0.27,0.37,0.39,0.42,0.33,0.62,0.67,0.72,0.69,0.1,0.62,0.53,0.45,0.47,0.5
2021-05-10,0.53,0.52,0.5,0.5,0.38,0.23,0.29,0.12,0.22,0.62,0.66,0.72,0.69,0.0,0.62,0.8,0.49,0.49,0.49
2021-05-11,0.47,0.49,0.48,0.49,0.58,0.2,0.27,0.15,0.18,0.62,0.66,0.72,0.69,0.0,0.61,0.6,0.49,0.49,0.47
2021-05-12,0.48,0.49,0.47,0.47,0.41,0.14,0.22,0.23,0.18,0.62,0.66,0.72,0.69,0.0,0.61,0.6,0.49,0.49,0.45
2021-05-13,0.48,0.48,0.45,0.45,0.55,0.11,0.19,0.25,0.19,0.62,0.65,0.72,0.68,0.0,0.6,0.84,0.52,0.5,0.47
2021-05-14,0.46,0.46,0.46,0.47,0.41,0.24,0.25,0.33,0.26,0.62,0.65,0.72,0.68,0.0,0.59,0.4,0.5,0.49,0.46
2021-05-17,0.45,0.46,0.45,0.46,0.39,0.21,0.23,0.33,0.28,0.62,0.64,0.72,0.68,0.0,0.59,0.51,0.49,0.48,0.46
2021-05-18,0.45,0.47,0.45,0.46,0.45,0.22,0.23,0.37,0.32,0.62,0.64,0.72,0.68,0.0,0.58,0.59,0.49,0.48,0.45
2021-05-19,0.43,0.44,0.44,0.45,0.49,0.18,0.2,0.21,0.3,0.62,0.64,0.72,0.68,0.0,0.57,0.55,0.49,0.48,0.46
2021-05-20,0.45,0.46,0.46,0.46,0.37,0.35,0.29,0.55,0.37,0.61,0.63,0.72,0.68,0.0,0.57,0.45,0.47,0.47,0.46
2021-05-21,0.47,0.47,0.46,0.46,0.31,0.33,0.28,0.69,0.38,0.61,0.63,0.72,0.67,0.0,0.56,0.3,0.44,0.46,0.48
2021-05-24,0.46,0.48,0.46,0.48,0.42,0.48,0.37,0.81,0.43,0.61,0.63,0.72,0.67,0.0,0.55,0.73,0.47,0.47,0.48
2021-05-25,0.48,0.48,0.48,0.48,0.33,0.47,0.37,0.78,0.47,0.61,0.63,0.72,0.67,0.0,0.55,0.32,0.44,0.45,0.49
2021-05-26,0.48,0.49,0.48,0.49,0.34,0.55,0.42,0.76,0.54,0.61,0.62,0.72,0.67,0.0,0.54,0.44,0.43,0.45,0.5
2021-05-27,0.49,0.5,0.49,0.5,0.31,0.61,0.45,0.75,0.63,0.61,0.62,0.71,0.67,0.0,0.54,0.26,0.4,0.43,0.5
2021-05-28,0.5,0.5,0.5,0.5,0.26,0.57,0.44,0.71,0.66,0.6,0.62,0.71,0.67,0.0,0.54,0.23,0.37,0.41,0.5
2021-06-01,0.5,0.5,0.5,0.5,0.2,0.55,0.43,0.65,0.63,0.6,0.62,0.71,0.67,0.0,0.54,0.23,0.34,0.4,0.48
2021-06-02,0.49,0.49,0.48,0.48,0.27,0.42,0.37,0.41,0.53,0.6,0.62,0.71,0.67,0.0,0.53,0.44,0.35,0.39,0.45
2021-06-03,0.48,0.47,0.46,0.45,0.36,0.27,0.28,0.14,0.38,0.6,0.62,0.71,0.67,0.0,0.53,0.61,0.37,0.4,0.48
2021-06-04,0.46,0.47,0.46,0.48,0.28,0.44,0.38,0.31,0.43,0.6,0.61,0.7,0.66,0.0,0.53,0.5,0.38,0.4,0.48
2021-06-07,0.47,0.48,0.47,0.48,0.26,0.47,0.4,0.41,0.46,0.6,0.61,0.7,0.66,0.0,0.52,0.48,0.38,0.4,0.48
2021-06-08,0.49,0.49,0.48,0.48,0.31,0.46,0.4,0.51,0.5,0.6,0.61,0.7,0.66,0.0,0.52,0.49,0.39,0.4,0.47
2021-06-09,0.48,0.48,0.48,0.47,0.18,0.43,0.38,0.5,0.45,0.6,0.61,0.7,0.66,0.0,0.52,0.25,0.36,0.39,0.48
2021-06-10,0.48,0.48,0.48,0.48,0.28,0.51,0.43,0.66,0.49,0.6,0.61,0.69,0.66,0.0,0.52,0.32,0.35,0.38,0.48
2021-06-11,0.48,0.48,0.48,0.48,0.17,0.51,0.43,0.65,0.46,0.6,0.61,0.69,0.66,0.0,0.52,0.19,0.32,0.36,0.49
2021-06-14,0.48,0.49,0.49,0.49,0.23,0.57,0.46,0.79,0.55,0.6,0.61,0.69,0.66,0.0,0.52,0.29,0.31,0.35,0.48
2021-06-15,0.49,0.48,0.48,0.48,0.19,0.42,0.39,0.42,0.41,0.6,0.6,0.69,0.66,0.0,0.53,0.35,0.31,0.35,0.48
2021-06-16,0.47,0.48,0.48,0.48,0.25,0.47,0.41,0.29,0.39,0.59,0.6,0.68,0.66,0.0,0.53,0.26,0.29,0.34,0.49
2021-06-17,0.48,0.49,0.48,0.49,0.26,0.56,0.46,0.66,0.53,0.59,0.6,0.68,0.66,0.04,0.53,0.36,0.3,0.33,0.5
2021-06-18,0.49,0.49,0.49,0.5,0.29,0.6,0.49,0.77,0.64,0.59,0.6,0.68,0.66,0.14,0.53,0.29,0.29,0.33,0.49
2021-06-21,0.49,0.5,0.49,0.49,0.29,0.57,0.48,0.68,0.64,0.59,0.6,0.68,0.66,0.21,0.53,0.4,0.3,0.33,0.5
2021-06-22,0.49,0.49,0.49,0.5,0.21,0.6,0.49,0.67,0.64,0.59,0.6,0.67,0.66,0.28,0.53,0.23,0.28,0.32,0.52
2021-06-23,0.5,0.52,0.51,0.52,0.37,0.77,0.62,0.9,0.83,0.59,0.6,0.67,0.66,0.48,0.54,0.6,0.31,0.33,0.54
2021-06-24,0.54,0.55,0.54,0.54,0.58,0.84,0.68,0.87,0.91,0.59,0.6,0.67,0.66,0.75,0.54,0.74,0.36,0.35,0.54
2021-06-25,0.55,0.55,0.54,0.54,0.39,0.75,0.64,0.72,0.75,0.58,0.61,0.67,0.66,0.91,0.54,0.45,0.36,0.35,0.55
2021-06-28,0.53,0.55,0.54,0.55,0.25,0.8,0.69,0.68,0.69,0.58,0.61,0.67,0.66,1.0,0.54,0.43,0.36,0.35,0.54
2021-06-29,0.54,0.54,0.55,0.54,0.19,0.72,0.65,0.62,0.63,0.58,0.61,0.67,0.66,1.0,0.55,0.23,0.34,0.34,0.54
2021-06-30,0.54,0.55,0.55,0.54,0.21,0.71,0.64,0.61,0.6,0.58,0.61,0.66,0.66,1.0,0.55,0.26,0.32,0.33,0.54
2021-07-01,0.54,0.54,0.54,0.54,0.21,0.69,0.63,0.55,0.57,0.58,0.61,0.66,0.66,1.0,0.55,0.27,0.31,0.32,0.54
2021-07-02,0.54,0.55,0.54,0.54,0.32,0.7,0.64,0.67,0.57,0.58,0.61,0.66,0.66,1.0,0.56,0.48,0.32,0.33,0.53
2021-07-06,0.54,0.54,0.52,0.53,0.27,0.48,0.53,0.04,0.5,0.58,0.61,0.66,0.66,1.0,0.56,0.58,0.34,0.34,0.51
2021-07-07,0.53,0.52,0.51,0.51,0.21,0.37,0.46,0.14,0.42,0.58,0.61,0.66,0.66,1.0,0.56,0.49,0.35,0.34,0.52
2021-07-08,0.5,0.51,0.5,0.52,0.26,0.45,0.49,0.24,0.38,0.58,0.61,0.66,0.66,1.0,0.56,0.61,0.38,0.35,0.52
2021-07-09,0.52,0.52,0.52,0.52,0.2,0.48,0.51,0.38,0.41,0.58,0.61,0.65,0.66,1.0,0.57,0.25,0.35,0.34,0.55
2021-07-12,0.53,0.54,0.53,0.55,0.3,0.67,0.62,0.64,0.53,0.58,0.62,0.65,0.66,1.0,0.57,0.54,0.37,0.35,0.53
2021-07-13,0.55,0.55,0.54,0.53,0.24,0.53,0.54,0.63,0.5,0.57,0.62,0.65,0.66,1.0,0.57,0.48,0.37,0.35,0.52
2021-07-14,0.53,0.53,0.53,0.52,0.25,0.43,0.47,0.51,0.38,0.57,0.62,0.65,0.66,1.0,0.58,0.46,0.38,0.35,0.52
2021-07-15,0.52,0.52,0.51,0.52,0.23,0.41,0.46,0.4,0.32,0.57,0.62,0.65,0.66,0.91,0.58,0.51,0.38,0.36,0.51
2021-07-16,0.52,0.52,0.52,0.51,0.17,0.37,0.43,0.36,0.32,0.57,0.62,0.65,0.66,0.81,0.58,0.26,0.36,0.35,0.51
2021-07-19,0.5,0.51,0.5,0.51,0.24,0.39,0.44,0.26,0.28,0.57,0.62,0.65,0.66,0.73,0.58,0.46,0.36,0.35,0.53
2021-07-20,0.52,0.52,0.52,0.53,0.16,0.52,0.51,0.45,0.4,0.57,0.62,0.65,0.66,0.73,0.58,0.39,0.36,0.35,0.52
2021-07-21,0.52,0.52,0.52,0.52,0.14,0.47,0.48,0.53,0.43,0.57,0.62,0.65,0.66,0.71,0.58,0.26,0.34,0.34,0.52
2021-07-22,0.52,0.52,0.52,0.52,0.16,0.42,0.45,0.51,0.4,0.57,0.62,0.65,0.66,0.66,0.58,0.31,0.33,0.33,0.51
2021-07-23,0.51,0.51,0.51,0.51,0.15,0.37,0.42,0.34,0.32,0.57,0.62,0.65,0.66,0.59,0.58,0.21,0.31,0.32,0.52
2021-07-26,0.52,0.53,0.52,0.52,0.3,0.51,0.49,0.68,0.5,0.58,0.62,0.65,0.66,0.6,0.58,0.44,0.32,0.32,0.51
2021-07-27,0.53,0.52,0.5,0.51,0.4,0.41,0.43,0.42,0.36,0.58,0.62,0.65,0.66,0.54,0.58,0.7,0.36,0.34,0.52
2021-07-28,0.51,0.52,0.51,0.52,0.17,0.43,0.44,0.38,0.37,0.58,0.62,0.65,0.66,0.51,0.58,0.28,0.34,0.33,0.54
2021-07-29,0.52,0.54,0.52,0.54,0.37,0.65,0.58,0.84,0.61,0.58,0.62,0.65,0.66,0.62,0.58,0.66,0.37,0.35,0.55
2021-07-30,0.53,0.55,0.54,0.55,0.36,0.69,0.61,0.84,0.75,0.58,0.62,0.65,0.67,0.75,0.58,0.51,0.38,0.35,0.57
2021-08-02,0.56,0.57,0.56,0.57,0.41,0.77,0.68,0.83,0.87,0.59,0.62,0.65,0.67,0.95,0.58,0.71,0.41,0.37,0.57
2021-08-03,0.57,0.57,0.57,0.57,0.25,0.77,0.68,0.72,0.73,0.59,0.62,0.65,0.67,1.0,0.58,0.39,0.4,0.36,0.57
2021-08-04,0.57,0.57,0.57,0.57,0.18,0.78,0.69,0.68,0.68,0.59,0.63,0.65,0.67,1.0,0.58,0.28,0.38,0.35,0.57
2021-08-05,0.57,0.57,0.58,0.57,0.13,0.79,0.7,0.64,0.64,0.59,0.63,0.65,0.67,1.0,0.59,0.17,0.34,0.34,0.56
2021-08-06,0.57,0.57,0.56,0.56,0.16,0.6,0.6,0.53,0.57,0.59,0.63,0.65,0.67,1.0,0.59,0.33,0.33,0.33,0.57
2021-08-09,0.57,0.57,0.57,0.57,0.15,0.68,0.65,0.59,0.58,0.6,0.63,0.65,0.67,1.0,0.59,0.35,0.33,0.33,0.57
2021-08-10,0.57,0.57,0.57,0.57,0.13,0.64,0.63,0.4,0.55,0.6,0.63,0.65,0.67,1.0,0.59,0.26,0.31,0.32,0.57
2021-08-11,0.57,0.56,0.57,0.57,0.09,0.62,0.62,0.4,0.54,0.6,0.64,0.65,0.67,1.0,0.59,0.19,0.29,0.31,0.58
2021-08-12,0.56,0.57,0.56,0.58,0.19,0.71,0.67,0.64,0.55,0.6,0.64,0.65,0.68,1.0,0.6,0.42,0.3,0.31,0.57
2021-08-13,0.58,0.58,0.58,0.57,0.18,0.64,0.64,0.79,0.57,0.6,0.64,0.65,0.68,1.0,0.6,0.27,0.29,0.31,0.55
2021-08-16,0.56,0.56,0.55,0.55,0.26,0.38,0.47,0.1,0.39,0.6,0.64,0.65,0.68,1.0,0.6,0.73,0.34,0.33,0.53
2021-08-17,0.53,0.53,0.52,0.53,0.27,0.28,0.38,0.12,0.18,0.61,0.64,0.65,0.68,1.0,0.6,0.67,0.37,0.34,0.55
2021-08-18,0.53,0.55,0.54,0.55,0.23,0.45,0.48,0.38,0.31,0.61,0.64,0.65,0.68,0.98,0.6,0.54,0.38,0.35,0.54
2021-08-19,0.54,0.54,0.54,0.54,0.15,0.37,0.42,0.35,0.26,0.61,0.64,0.65,0.68,0.85,0.61,0.38,0.37,0.35,0.54
2021-08-20,0.54,0.55,0.54,0.54,0.15,0.42,0.45,0.43,0.33,0.61,0.64,0.65,0.68,0.77,0.61,0.33,0.36,0.34,0.56
2021-08-23,0.54,0.56,0.55,0.56,0.23,0.57,0.54,0.62,0.46,0.61,0.64,0.65,0.68,0.82,0.61,0.57,0.38,0.35,0.57
2021-08-24,0.57,0.56,0.57,0.57,0.13,0.58,0.55,0.78,0.53,0.61,0.64,0.66,0.68,0.87,0.61,0.22,0.35,0.34,0.57
2021-08-25,0.56,0.57,0.57,0.57,0.12,0.59,0.56,0.71,0.54,0.62,0.65,0.66,0.68,0.91,0.62,0.23,0.33,0.33,0.56
2021-08-26,0.56,0.57,0.56,0.56,0.13,0.51,0.51,0.61,0.5,0.62,0.65,0.66,0.68,0.89,0.62,0.32,0.32,0.32,0.57
2021-08-27,0.56,0.56,0.57,0.57,0.14,0.58,0.56,0.64,0.54,0.62,0.65,0.66,0.68,0.92,0.62,0.24,0.3,0.31,0.58
2021-08-30,0.57,0.58,0.58,0.58,0.2,0.68,0.62,0.81,0.63,0.62,0.65,0.66,0.68,1.0,0.62,0.34,0.3,0.31,0.59
2021-08-31,0.58,0.59,0.59,0.59,0.24,0.7,0.64,0.82,0.66,0.62,0.65,0.66,0.69,1.0,0.62,0.25,0.29,0.3,0.59
2021-09-01,0.59,0.59,0.59,0.59,0.13,0.68,0.63,0.72,0.65,0.63,0.65,0.66,0.69,1.0,0.62,0.19,0.27,0.29,0.59
2021-09-02,0.59,0.59,0.59,0.59,0.13,0.66,0.62,0.65,0.63,0.63,0.66,0.66,0.69,1.0,0.62,0.18,0.25,0.28,0.59
2021-09-03,0.58,0.58,0.59,0.59,0.16,0.67,0.62,0.58,0.59,0.63,0.66,0.66,0.69,1.0,0.62,0.17,0.23,0.27,0.6
2021-09-07,0.59,0.6,0.6,0.6,0.22,0.77,0.69,0.83,0.67,0.63,0.66,0.66,0.69,1.0,0.62,0.48,0.26,0.28,0.6
2021-09-08,0.61,0.61,0.6,0.6,0.21,0.78,0.69,0.77,0.64,0.63,0.66,0.66,0.69,1.0,0.63,0.42,0.27,0.28,0.6
2021-09-09,0.6,0.6,0.61,0.6,0.14,0.78,0.7,0.71,0.64,0.63,0.67,0.66,0.7,1.0,0.63,0.18,0.26,0.27,0.59
2021-09-10,0.61,0.6,0.59,0.59,0.16,0.52,0.57,0.51,0.56,0.63,0.67,0.66,0.7,1.0,0.63,0.5,0.28,0.28,0.59
2021-09-13,0.59,0.59,0.57,0.59,0.26,0.58,0.6,0.33,0.47,0.64,0.67,0.66,0.7,1.0,0.63,0.64,0.32,0.3,0.6
2021-09-14,0.59,0.6,0.6,0.6,0.2,0.59,0.61,0.51,0.56,0.64,0.67,0.66,0.7,1.0,0.63,0.32,0.31,0.3,0.61
2021-09-15,0.59,0.6,0.6,0.61,0.16,0.68,0.66,0.57,0.58,0.64,0.67,0.66,0.7,1.0,0.64,0.33,0.31,0.3,0.61
2021-09-16,0.6,0.6,0.61,0.61,0.14,0.69,0.66,0.65,0.6,0.64,0.67,0.66,0.7,1.0,0.64,0.2,0.29,0.29,0.61
2021-09-17,0.6,0.6,0.61,0.61,0.34,0.71,0.67,0.67,0.61,0.64,0.68,0.66,0.7,1.0,0.64,0.19,0.27,0.28,0.58
2021-09-20,0.59,0.59,0.58,0.58,0.29,0.37,0.48,0.24,0.31,0.64,0.68,0.66,0.7,1.0,0.65,0.73,0.32,0.3,0.59
2021-09-21,0.59,0.59,0.59,0.59,0.17,0.46,0.52,0.41,0.39,0.64,0.68,0.66,0.71,1.0,0.65,0.26,0.3,0.29,0.6
2021-09-22,0.59,0.6,0.6,0.6,0.16,0.56,0.58,0.54,0.5,0.65,0.68,0.66,0.71,1.0,0.65,0.26,0.29,0.29,0.6
2021-09-23,0.6,0.6,0.61,0.6,0.11,0.58,0.59,0.61,0.55,0.65,0.68,0.66,0.71,1.0,0.65,0.18,0.27,0.28,0.62
2021-09-24,0.6,0.61,0.6,0.62,0.24,0.7,0.67,0.74,0.68,0.65,0.68,0.66,0.71,1.0,0.66,0.54,0.3,0.29,0.64
2021-09-27,0.62,0.63,0.62,0.64,0.33,0.77,0.72,0.85,0.84,0.65,0.69,0.66,0.71,1.0,0.66,0.53,0.32,0.3,0.62
2021-09-28,0.63,0.63,0.62,0.62,0.3,0.63,0.64,0.69,0.7,0.66,0.69,0.66,0.71,1.0,0.66,0.53,0.34,0.31,0.63
2021-09-29,0.62,0.63,0.62,0.63,0.24,0.65,0.65,0.66,0.66,0.66,0.69,0.67,0.72,1.0,0.66,0.41,0.34,0.31,0.62
2021-09-30,0.62,0.63,0.63,0.62,0.2,0.59,0.61,0.6,0.61,0.66,0.69,0.67,0.72,1.0,0.67,0.25,0.32,0.3,0.62
2021-10-01,0.62,0.62,0.62,0.62,0.18,0.59,0.61,0.48,0.55,0.66,0.7,0.67,0.72,1.0,0.67,0.3,0.31,0.3,0.63
2021-10-04,0.64,0.64,0.63,0.63,0.37,0.64,0.64,0.72,0.62,0.67,0.7,0.67,0.72,1.0,0.67,0.57,0.33,0.31,0.63
2021-10-05,0.63,0.63,0.63,0.63,0.2,0.62,0.63,0.58,0.58,0.67,0.7,0.67,0.72,1.0,0.67,0.41,0.34,0.31,0.63
2021-10-06,0.62,0.62,0.63,0.63,0.15,0.64,0.64,0.49,0.54,0.67,0.7,0.68,0.72,1.0,0.67,0.24,0.32,0.3,0.64
2021-10-07,0.63,0.64,0.64,0.64,0.21,0.73,0.69,0.82,0.61,0.67,0.7,0.68,0.73,1.0,0.67,0.4,0.32,0.3,0.63
2021-10-08,0.64,0.63,0.63,0.63,0.18,0.6,0.62,0.6,0.56,0.68,0.71,0.68,0.73,1.0,0.68,0.27,0.31,0.3,0.64
2021-10-11,0.63,0.64,0.64,0.64,0.14,0.65,0.65,0.68,0.6,0.68,0.71,0.68,0.73,1.0,0.68,0.28,0.3,0.29,0.65
2021-10-12,0.64,0.64,0.65,0.65,0.25,0.75,0.71,0.85,0.72,0.68,0.71,0.68,0.73,1.0,0.68,0.36,0.3,0.29,0.65
2021-10-13,0.65,0.65,0.65,0.65,0.14,0.77,0.73,0.8,0.75,0.68,0.71,0.69,0.73,1.0,0.68,0.17,0.27,0.28,0.66
2021-10-14,0.65,0.65,0.66,0.66,0.12,0.81,0.76,0.75,0.74,0.68,0.72,0.69,0.74,1.0,0.69,0.16,0.25,0.27,0.68
2021-10-15,0.66,0.67,0.67,0.68,0.21,0.88,0.83,0.83,0.78,0.69,0.72,0.69,0.74,1.0,0.69,0.44,0.27,0.28,0.7
2021-10-18,0.68,0.7,0.69,0.7,0.28,0.93,0.89,0.85,0.81,0.69,0.72,0.69,0.74,1.0,0.7,0.58,0.3,0.29,0.7
2021-10-19,0.7,0.7,0.7,0.7,0.19,0.86,0.84,0.73,0.73,0.69,0.73,0.7,0.74,1.0,0.7,0.27,0.29,0.29,0.7
2021-10-20,0.69,0.69,0.7,0.7,0.14,0.86,0.85,0.66,0.66,0.7,0.73,0.7,0.75,1.0,0.71,0.21,0.28,0.28,0.72
2021-10-21,0.69,0.72,0.7,0.72,0.38,0.91,0.9,0.7,0.67,0.7,0.74,0.7,0.75,1.0,0.71,0.8,0.33,0.3,0.73
2021-10-22,0.72,0.73,0.73,0.73,0.26,0.93,0.92,0.79,0.67,0.7,0.74,0.71,0.75,1.0,0.72,0.34,0.33,0.3,0.83
2021-10-25,0.76,0.84,0.77,0.83,0.81,0.99,1.0,0.95,0.81,0.71,0.75,0.71,0.76,1.0,0.73,1.0,0.58,0.43,0.82
2021-10-26,0.83,0.88,0.82,0.82,0.8,0.95,0.99,0.79,0.78,0.71,0.76,0.71,0.77,1.0,0.74,1.0,0.7,0.5,0.84
2021-10-27,0.84,0.86,0.84,0.84,0.48,0.96,1.0,0.7,0.71,0.72,0.77,0.72,0.77,1.0,0.75,0.94,0.72,0.52,0.87
2021-10-28,0.86,0.87,0.86,0.87,0.32,0.97,1.0,0.68,0.68,0.73,0.78,0.72,0.78,1.0,0.77,0.78,0.71,0.52,0.9
2021-10-29,0.87,0.89,0.88,0.9,0.36,0.98,1.0,0.71,0.66,0.74,0.79,0.73,0.79,1.0,0.78,0.75,0.7,0.53,0.98
2021-11-01,0.93,0.97,0.92,0.98,0.71,1.0,1.0,0.82,0.68,0.75,0.81,0.74,0.8,1.0,0.8,1.0,0.81,0.6,0.95
2021-11-02,0.94,0.97,0.94,0.95,0.53,0.85,0.94,0.73,0.64,0.76,0.82,0.74,0.81,1.0,0.82,1.0,0.83,0.62,0.99
2021-11-03,0.95,0.98,0.95,0.99,0.42,0.88,0.96,0.69,0.63,0.77,0.84,0.75,0.81,1.0,0.84,1.0,0.85,0.64,1.0
2021-11-04,1.0,1.0,1.0,1.0,0.3,0.89,0.97,0.71,0.64,0.78,0.85,0.75,0.82,1.0,0.86,0.53,0.79,0.63,0.99
2021-11-05,0.99,1.0,0.99,0.99,0.25,0.85,0.94,0.67,0.61,0.79,0.86,0.76,0.83,1.0,0.88,0.57,0.75,0.62,0.94
2021-11-08,0.93,0.96,0.93,0.94,0.41,0.63,0.77,0.42,0.55,0.79,0.87,0.77,0.84,1.0,0.9,1.0,0.84,0.67,0.83
2021-11-09,0.95,0.94,0.83,0.83,0.76,0.35,0.49,0.06,0.43,0.8,0.88,0.77,0.84,1.0,0.91,1.0,1.0,0.79,0.87
2021-11-10,0.81,0.86,0.81,0.87,0.53,0.44,0.55,0.22,0.38,0.81,0.89,0.77,0.85,1.0,0.92,1.0,1.0,0.83,0.86
2021-11-11,0.89,0.89,0.86,0.86,0.26,0.43,0.54,0.36,0.4,0.81,0.89,0.78,0.86,1.0,0.93,0.9,1.0,0.83,0.84
2021-11-12,0.85,0.84,0.83,0.84,0.3,0.38,0.49,0.34,0.33,0.82,0.9,0.78,0.86,1.0,0.94,0.8,1.0,0.82,0.82
2021-11-15,0.82,0.83,0.8,0.82,0.42,0.34,0.46,0.31,0.3,0.82,0.9,0.79,0.86,1.0,0.95,0.99,0.99,0.82,0.85
2021-11-16,0.81,0.85,0.82,0.85,0.31,0.45,0.52,0.4,0.34,0.83,0.9,0.79,0.87,1.0,0.95,0.99,0.97,0.82,0.88
2021-11-17,0.86,0.9,0.86,0.88,0.38,0.52,0.57,0.73,0.42,0.84,0.91,0.79,0.87,1.0,0.97,1.0,0.97,0.83,0.89
2021-11-18,0.89,0.89,0.88,0.89,0.24,0.54,0.58,0.71,0.43,0.84,0.92,0.8,0.88,1.0,0.97,0.66,0.92,0.81,0.92
2021-11-19,0.89,0.91,0.9,0.92,0.25,0.62,0.63,0.75,0.48,0.85,0.92,0.8,0.88,1.0,0.98,0.83,0.89,0.8,0.94
2021-11-22,0.94,0.97,0.93,0.94,0.4,0.66,0.65,0.78,0.55,0.86,0.93,0.81,0.89,1.0,0.99,1.0,0.91,0.81,0.9
2021-11-23,0.94,0.95,0.87,0.9,0.44,0.51,0.56,0.6,0.48,0.87,0.94,0.81,0.9,1.0,1.0,1.0,1.0,0.88,0.91
2021-11-24,0.87,0.91,0.87,0.91,0.26,0.53,0.57,0.5,0.48,0.87,0.94,0.82,0.9,1.0,1.0,1.0,1.0,0.9,0.88
2021-11-26,0.89,0.89,0.89,0.88,0.11,0.44,0.51,0.35,0.47,0.88,0.95,0.82,0.91,1.0,1.0,0.63,0.97,0.87,0.92
2021-11-29,0.89,0.92,0.9,0.92,0.22,0.57,0.58,0.58,0.59,0.89,0.95,0.83,0.91,1.0,1.0,1.0,0.97,0.87,0.93
2021-11-30,0.93,0.94,0.92,0.93,0.32,0.59,0.59,0.66,0.62,0.89,0.96,0.83,0.92,1.0,1.0,0.9,0.94,0.86,0.89
2021-12-01,0.94,0.94,0.89,0.89,0.26,0.45,0.5,0.47,0.54,0.9,0.96,0.84,0.92,1.0,0.99,1.0,0.99,0.89,0.88
